loss,mse,mae,val_loss,val_mse,val_mae
0.0023278151638805866,0.0023278151638805866,0.014462180435657501,0.0010925405658781528,0.0010925405658781528,0.008011393249034882
0.002312219236046076,0.002312219236046076,0.01434850599616766,0.0010926973773166537,0.0010926973773166537,0.007741581182926893
0.002312898403033614,0.002312898403033614,0.014396922662854195,0.0010940186912193894,0.0010940186912193894,0.007256616372615099
0.002348192036151886,0.002348192036151886,0.01446619350463152,0.0010990176815539598,0.0010990176815539598,0.008311565965414047
0.0022885731887072325,0.0022885731887072325,0.01431197952479124,0.0010900322813540697,0.0010900322813540697,0.007167743984609842
0.002332855248823762,0.002332855248823762,0.014493857510387897,0.0010975889163091779,0.0010975889163091779,0.007964049465954304
0.0023040613159537315,0.0023040613159537315,0.014394472353160381,0.0010876974556595087,0.0010876974556595087,0.007152631413191557
0.002316057216376066,0.002316057216376066,0.014416391961276531,0.0010874734725803137,0.0010874734725803137,0.007586421445012093
0.002249127486720681,0.002249127486720681,0.014225956983864307,0.0010956524638459086,0.0010956524638459086,0.007645458448678255
0.0023258051369339228,0.0023258051369339228,0.014430372975766659,0.0010910495184361935,0.0010910495184361935,0.008339370600879192
0.0022771856747567654,0.0022771856747567654,0.014285094104707241,0.0010974656324833632,0.0010974656324833632,0.0075071630999445915
0.0022829168010503054,0.0022829168010503054,0.014386319555342197,0.0010864754440262914,0.0010864754440262914,0.007501710671931505
0.002259587636217475,0.002259587636217475,0.014302179217338562,0.001085403491742909,0.001085403491742909,0.0072308252565562725
0.0023041062522679567,0.0023041062522679567,0.014447638764977455,0.0010891620768234134,0.0010891620768234134,0.007646013051271439
0.0022522646468132734,0.0022522646468132734,0.014227347448468208,0.0011004034895449877,0.0011004034895449877,0.008111086674034595
0.0022458345629274845,0.0022458345629274845,0.014367271214723587,0.001093794242478907,0.001093794242478907,0.007191292475908995
0.002305594738572836,0.002305594738572836,0.014453799463808537,0.0010842354968190193,0.0010842354968190193,0.00788993388414383
0.002245209878310561,0.002245209878310561,0.014326798729598522,0.0010960043873637915,0.0010960043873637915,0.008154099807143211
0.002238810993731022,0.002238810993731022,0.014226526953279972,0.0010844896314665675,0.0010844896314665675,0.007176612038165331
0.0022816755808889866,0.0022816755808889866,0.014401605352759361,0.0010925008682534099,0.0010925008682534099,0.00788166280835867
0.0022593378089368343,0.0022593378089368343,0.014280058443546295,0.0010980807710438967,0.0010980807710438967,0.007601612713187933
0.002201231662184,0.002201231662184,0.014216507785022259,0.0010943177621811628,0.0010943177621811628,0.007527142763137817
0.002216569148004055,0.002216569148004055,0.01420908235013485,0.0010979000944644213,0.0010979000944644213,0.007686580531299114
0.002247166819870472,0.002247166819870472,0.014288489706814289,0.001097430707886815,0.001097430707886815,0.00747709209099412
0.002252696081995964,0.002252696081995964,0.01428347546607256,0.001088524586521089,0.001088524586521089,0.007759471423923969
0.0022052123676985502,0.0022052123676985502,0.014196287840604782,0.001097172382287681,0.001097172382287681,0.0071634892374277115
0.0022124857641756535,0.0022124857641756535,0.014194343239068985,0.001082424190826714,0.001082424190826714,0.007494091521948576
0.002237282693386078,0.002237282693386078,0.014313300140202045,0.0010969337308779359,0.0010969337308779359,0.008346950635313988
0.002204973017796874,0.002204973017796874,0.014188755303621292,0.0010930686257779598,0.0010930686257779598,0.007355432026088238
0.00222324812784791,0.00222324812784791,0.0142713887616992,0.0010914868908002973,0.0010914868908002973,0.007215980440378189
0.0022009150125086308,0.0022009150125086308,0.01420955266803503,0.001093558268621564,0.001093558268621564,0.007523441221565008
0.002220395253971219,0.002220395253971219,0.014277826063334942,0.001098259468562901,0.001098259468562901,0.008920593187212944
0.002200548304244876,0.002200548304244876,0.014206958003342152,0.0010870859259739518,0.0010870859259739518,0.008049840107560158
0.002198365982621908,0.002198365982621908,0.01416397001594305,0.0010969688883051276,0.0010969688883051276,0.008886056952178478
0.0021776629146188498,0.0021776629146188498,0.014145496301352978,0.001093554892577231,0.001093554892577231,0.008043256588280201
0.002215735614299774,0.002215735614299774,0.014329883269965649,0.001092484570108354,0.001092484570108354,0.0069564338773489
0.002171262865886092,0.002171262865886092,0.014099779538810253,0.0010865757940337062,0.0010865757940337062,0.007204446941614151
0.002187203848734498,0.002187203848734498,0.014206119813024998,0.0010962275555357337,0.0010962275555357337,0.007549621630460024
0.002198680303990841,0.002198680303990841,0.01420309767127037,0.001088548800908029,0.001088548800908029,0.007270726375281811
0.002183909760788083,0.002183909760788083,0.014175843447446823,0.0011026954744011164,0.0011026954744011164,0.008686794899404049
0.0021616064477711916,0.0021616064477711916,0.014162641949951649,0.001082300441339612,0.001082300441339612,0.007679348811507225
0.0022044542711228132,0.0022044542711228132,0.014180650003254414,0.0010917630279436707,0.0010917630279436707,0.008380341343581676
0.002139060525223613,0.002139060525223613,0.014109333045780659,0.001082307891920209,0.001082307891920209,0.006904746871441603
0.0021793926134705544,0.0021793926134705544,0.014170329086482525,0.001094331033527851,0.001094331033527851,0.008589237928390503
0.0021674958989024162,0.0021674958989024162,0.014100637286901474,0.0010983706451952457,0.0010983706451952457,0.008481588214635849
0.0021572946570813656,0.0021572946570813656,0.01412863191217184,0.0010919589549303055,0.0010919589549303055,0.007785618770867586
0.002158400835469365,0.002158400835469365,0.014103081077337265,0.0010884404182434082,0.0010884404182434082,0.0069472044706344604
0.0021420586854219437,0.0021420586854219437,0.01410647388547659,0.0010872456477954984,0.0010872456477954984,0.008216600865125656
0.0021607757080346346,0.0021607757080346346,0.01418341975659132,0.0010888525284826756,0.0010888525284826756,0.0072147841565310955
0.002119906712323427,0.002119906712323427,0.0140410540625453,0.0010931406868621707,0.0010931406868621707,0.008494455367326736
0.0021477227564901114,0.0021477227564901114,0.014160730876028538,0.0010818149894475937,0.0010818149894475937,0.007217392325401306
0.0021373091731220484,0.0021373091731220484,0.014069022610783577,0.0010830375831574202,0.0010830375831574202,0.007947307080030441
0.0021586883813142776,0.0021586883813142776,0.014139518141746521,0.001085505704395473,0.001085505704395473,0.007975393906235695
0.0021123411133885384,0.0021123411133885384,0.014028811827301979,0.001103804912418127,0.001103804912418127,0.00741907162591815
0.0021435795351862907,0.0021435795351862907,0.014151540584862232,0.0010846602963283658,0.0010846602963283658,0.007930914871394634
0.0021379198879003525,0.0021379198879003525,0.01417133491486311,0.0010852289851754904,0.0010852289851754904,0.007623106241226196
0.002082583261653781,0.002082583261653781,0.013868775218725204,0.0010847889352589846,0.0010847889352589846,0.008343962021172047
0.00212906114757061,0.00212906114757061,0.01417542900890112,0.0010911219287663698,0.0010911219287663698,0.00822245143353939
0.0021234529558569193,0.0021234529558569193,0.014098008163273335,0.0010927857365459204,0.0010927857365459204,0.007489391136914492
0.0021200759802013636,0.0021200759802013636,0.014115662313997746,0.0010796242859214544,0.0010796242859214544,0.007821682840585709
0.0020718835294246674,0.0020718835294246674,0.013895794749259949,0.0010853554122149944,0.0010853554122149944,0.007438670843839645
0.0020885791163891554,0.0020885791163891554,0.013976262882351875,0.0010949266143143177,0.0010949266143143177,0.007680509705096483
0.002128872787579894,0.002128872787579894,0.014146323315799236,0.0010831368854269385,0.0010831368854269385,0.007597949355840683
0.0020725519862025976,0.0020725519862025976,0.013871350325644016,0.0010792313842102885,0.0010792313842102885,0.007563614286482334
0.0020619072020053864,0.0020619072020053864,0.013947154395282269,0.0010818185983225703,0.0010818185983225703,0.008484145626425743
0.0020977563690394163,0.0020977563690394163,0.014015158638358116,0.0010758459102362394,0.0010758459102362394,0.007070903200656176
0.002085211453959346,0.002085211453959346,0.014015363529324532,0.0010823216289281845,0.0010823216289281845,0.007679383270442486
0.002075399272143841,0.002075399272143841,0.014038997702300549,0.0010867093224078417,0.0010867093224078417,0.007739454973489046
0.0020541464909911156,0.0020541464909911156,0.013896091841161251,0.001075885840691626,0.001075885840691626,0.00720897177234292
0.002046437468379736,0.002046437468379736,0.013899847865104675,0.001079230452887714,0.001079230452887714,0.00750977685675025
0.0020609416533261538,0.0020609416533261538,0.013928667642176151,0.00108052184805274,0.00108052184805274,0.007361084688454866
0.002061887178570032,0.002061887178570032,0.013952510431408882,0.0010855207219719887,0.0010855207219719887,0.007626738399267197
0.00205087848007679,0.00205087848007679,0.01396070048213005,0.0010742564918473363,0.0010742564918473363,0.007104387506842613
0.00201713340356946,0.00201713340356946,0.013834822922945023,0.0010897766333073378,0.0010897766333073378,0.008474108763039112
0.00202964898198843,0.00202964898198843,0.013882516883313656,0.0010883614886552095,0.0010883614886552095,0.009027616120874882
0.002019883831962943,0.002019883831962943,0.013772593811154366,0.0010735804680734873,0.0010735804680734873,0.007361197378486395
0.0020326331723481417,0.0020326331723481417,0.013935309834778309,0.0010774636175483465,0.0010774636175483465,0.00772405369207263
0.0020159021951258183,0.0020159021951258183,0.013821776024997234,0.00107811379712075,0.00107811379712075,0.007073626387864351
0.0019765973556786776,0.0019765973556786776,0.013800595887005329,0.0010723266750574112,0.0010723266750574112,0.007075091823935509
0.0020116257946938276,0.0020116257946938276,0.013846585527062416,0.0010770547669380903,0.0010770547669380903,0.007780807558447123
0.0020051896572113037,0.0020051896572113037,0.013864333741366863,0.0010706261964514852,0.0010706261964514852,0.007521752268075943
0.001958219101652503,0.001958219101652503,0.013674444518983364,0.001084604999050498,0.001084604999050498,0.007504728622734547
0.0019859725143760443,0.0019859725143760443,0.013745720498263836,0.001080015324987471,0.001080015324987471,0.008234374225139618
0.0019698338583111763,0.0019698338583111763,0.01373191550374031,0.0010734887327998877,0.0010734887327998877,0.007595752365887165
0.001964712981134653,0.001964712981134653,0.013713882304728031,0.0010866682277992368,0.0010866682277992368,0.00855562835931778
0.0019501288188621402,0.0019501288188621402,0.0137289734557271,0.0010718435514718294,0.0010718435514718294,0.0076418109238147736
0.001948396093212068,0.001948396093212068,0.013695050030946732,0.0010770627995952964,0.0010770627995952964,0.008072806522250175
0.0019521184731274843,0.0019521184731274843,0.013697274960577488,0.0010749698849394917,0.0010749698849394917,0.007999440655112267
0.0018983434420078993,0.0018983434420078993,0.013530673459172249,0.0010854159481823444,0.0010854159481823444,0.007529780734330416
0.0019614752382040024,0.0019614752382040024,0.013699294999241829,0.0010697590187191963,0.0010697590187191963,0.007583560422062874
0.001907200668938458,0.001907200668938458,0.013616536743938923,0.0010751845547929406,0.0010751845547929406,0.007593926973640919
0.0018872981891036034,0.0018872981891036034,0.013530056923627853,0.0010597974760457873,0.0010597974760457873,0.007042271085083485
0.0019523974042385817,0.0019523974042385817,0.013762827031314373,0.0010729420464485884,0.0010729420464485884,0.0073984162881970406
0.001837722142226994,0.001837722142226994,0.013336469419300556,0.0010665063746273518,0.0010665063746273518,0.007572120055556297
0.0019210679456591606,0.0019210679456591606,0.01364477165043354,0.0010613182093948126,0.0010613182093948126,0.007615434937179089
0.001887200865894556,0.001887200865894556,0.01349872536957264,0.0010682506253942847,0.0010682506253942847,0.007898369804024696
0.0018336892826482654,0.0018336892826482654,0.013364286161959171,0.0010607343865558505,0.0010607343865558505,0.008339246734976768
0.0018909401260316372,0.0018909401260316372,0.01355224009603262,0.0010812260443344712,0.0010812260443344712,0.008401905186474323
0.0018647846300154924,0.0018647846300154924,0.013416492380201817,0.0010568591533228755,0.0010568591533228755,0.00741078844293952
0.001863860641606152,0.001863860641606152,0.013462492264807224,0.00105632736813277,0.00105632736813277,0.007782300002872944
0.0018342079129070044,0.0018342079129070044,0.013377698138356209,0.0010468984255567193,0.0010468984255567193,0.007350102066993713
0.001848928164690733,0.001848928164690733,0.013423158787190914,0.0010514863533899188,0.0010514863533899188,0.007637624628841877
0.001812381437048316,0.001812381437048316,0.013279805891215801,0.00107255345210433,0.00107255345210433,0.007108832709491253
0.0018253331072628498,0.0018253331072628498,0.013352683745324612,0.0010618248488754034,0.0010618248488754034,0.007637364324182272
0.0018356225918978453,0.0018356225918978453,0.0134231923148036,0.0010561690432950854,0.0010561690432950854,0.0071072326973080635
0.0017922207480296493,0.0017922207480296493,0.013193798251450062,0.001049380050972104,0.001049380050972104,0.007092705927789211
0.001812865142710507,0.001812865142710507,0.013256286270916462,0.0010505239479243755,0.0010505239479243755,0.007970307022333145
0.0017980333650484681,0.0017980333650484681,0.013204672373831272,0.001045734854415059,0.001045734854415059,0.007673197891563177
0.0017724443459883332,0.0017724443459883332,0.01313004083931446,0.001040322007611394,0.001040322007611394,0.007337891962379217
0.0017986927414312959,0.0017986927414312959,0.013269061222672462,0.0010554727632552385,0.0010554727632552385,0.007306940387934446
0.001789511414244771,0.001789511414244771,0.013211558572947979,0.0010485309176146984,0.0010485309176146984,0.007631661836057901
0.0017453294713050127,0.0017453294713050127,0.01304323598742485,0.0010410427348688245,0.0010410427348688245,0.0078504029661417
0.001792162423953414,0.001792162423953414,0.013233428820967674,0.00105009856633842,0.00105009856633842,0.006971219088882208
0.0017673076363280416,0.0017673076363280416,0.013130727224051952,0.0010415439028292894,0.0010415439028292894,0.007302305195480585
0.0017490257741883397,0.0017490257741883397,0.013042349368333817,0.0010454388102516532,0.0010454388102516532,0.007428118493407965
0.0017442009411752224,0.0017442009411752224,0.013115445151925087,0.001039892085827887,0.001039892085827887,0.007112797349691391
0.0017507803859189153,0.0017507803859189153,0.013043983839452267,0.0010503955418244004,0.0010503955418244004,0.007491154596209526
0.0017378252232447267,0.0017378252232447267,0.013060346245765686,0.0010371555108577013,0.0010371555108577013,0.007579122204333544
0.001735231839120388,0.001735231839120388,0.013001246377825737,0.0010547537822276354,0.0010547537822276354,0.007894069887697697
0.0016928554978221655,0.0016928554978221655,0.012880934402346611,0.0010616014478728175,0.0010616014478728175,0.007428810466080904
0.0017232946120202541,0.0017232946120202541,0.012956789694726467,0.0010483735240995884,0.0010483735240995884,0.0073562730103731155
0.0017239331500604749,0.0017239331500604749,0.012937314808368683,0.0010669679613783956,0.0010669679613783956,0.007452110759913921
0.0017397503834217787,0.0017397503834217787,0.013079236261546612,0.001036077388562262,0.001036077388562262,0.007423716597259045
0.0017025369452312589,0.0017025369452312589,0.012907551601529121,0.001043675234541297,0.001043675234541297,0.007558518089354038
0.001685471273958683,0.001685471273958683,0.012841754592955112,0.001043999451212585,0.001043999451212585,0.007394073531031609
0.0016929288394749165,0.0016929288394749165,0.01285610068589449,0.00104314717464149,0.00104314717464149,0.007406385149806738
0.0016988255083560944,0.0016988255083560944,0.012837070971727371,0.0010473772417753935,0.0010473772417753935,0.00814344547688961
0.001701405388303101,0.001701405388303101,0.012870412319898605,0.0010466715320944786,0.0010466715320944786,0.0071257250383496284
0.001668351236730814,0.001668351236730814,0.012727119959890842,0.0010417437879368663,0.0010417437879368663,0.008295164443552494
0.0016537019982933998,0.0016537019982933998,0.012734920717775822,0.0010353964753448963,0.0010353964753448963,0.00747423293069005
0.001683859503827989,0.001683859503827989,0.012824464589357376,0.0010330837685614824,0.0010330837685614824,0.007243816740810871
0.0016826268984004855,0.0016826268984004855,0.012853793799877167,0.0010191970504820347,0.0010191970504820347,0.007018032483756542
0.001650386257097125,0.001650386257097125,0.012763772159814835,0.0010344121837988496,0.0010344121837988496,0.00729368207976222
0.0016788961365818977,0.0016788961365818977,0.012802887707948685,0.0010430116672068834,0.0010430116672068834,0.007190866861492395
0.0016267930623143911,0.0016267930623143911,0.012595557607710361,0.001030939631164074,0.001030939631164074,0.007441282272338867
0.001662414870224893,0.001662414870224893,0.012734982185065746,0.0010524755343794823,0.0010524755343794823,0.007732442580163479
0.0016343932365998626,0.0016343932365998626,0.012597092427313328,0.0010306129697710276,0.0010306129697710276,0.0076403128914535046
0.001612747786566615,0.001612747786566615,0.012565184384584427,0.001041696290485561,0.001041696290485561,0.007419966626912355
0.0016505381790921092,0.0016505381790921092,0.012737007811665535,0.0010392684489488602,0.0010392684489488602,0.007256948854774237
0.0016423634951934218,0.0016423634951934218,0.01270301453769207,0.0010291353100910783,0.0010291353100910783,0.00775278452783823
0.0016337473643943667,0.0016337473643943667,0.012679642997682095,0.0010350343072786927,0.0010350343072786927,0.007945350371301174
0.0016144991386681795,0.0016144991386681795,0.012630731798708439,0.0010406284127384424,0.0010406284127384424,0.008384305983781815
0.001621797913685441,0.001621797913685441,0.012651169672608376,0.0010347660863772035,0.0010347660863772035,0.007746547926217318
0.0016131304437294602,0.0016131304437294602,0.012566221877932549,0.0010344430338591337,0.0010344430338591337,0.007480815052986145
0.001597729162313044,0.001597729162313044,0.012482093647122383,0.0010370849631726742,0.0010370849631726742,0.007869964465498924
0.0016253819921985269,0.0016253819921985269,0.012719099409878254,0.0010486888932064176,0.0010486888932064176,0.007515793666243553
0.0015876999823376536,0.0015876999823376536,0.01253515761345625,0.001025178236886859,0.001025178236886859,0.007191458251327276
0.0016023664502426982,0.0016023664502426982,0.012505418621003628,0.0010276820976287127,0.0010276820976287127,0.007256026845425367
0.0015798740787431598,0.0015798740787431598,0.012534638866782188,0.001023823395371437,0.001023823395371437,0.007579997181892395
0.0015813111094757915,0.0015813111094757915,0.012496412731707096,0.0010148053988814354,0.0010148053988814354,0.007308557163923979
0.0016128846909850836,0.0016128846909850836,0.012750271707773209,0.0010476070456206799,0.0010476070456206799,0.008060594089329243
0.0015776990912854671,0.0015776990912854671,0.01251300610601902,0.0010422965278849006,0.0010422965278849006,0.0073615568690001965
0.0015644030645489693,0.0015644030645489693,0.012480253353714943,0.0010218550451099873,0.0010218550451099873,0.0071469699032604694
0.0015565979992970824,0.0015565979992970824,0.012411078438162804,0.0010301874717697501,0.0010301874717697501,0.007537744008004665
0.001573268324136734,0.001573268324136734,0.0124862315133214,0.0010425768559798598,0.0010425768559798598,0.007594515569508076
0.001584361889399588,0.001584361889399588,0.012493379414081573,0.0010340973967686296,0.0010340973967686296,0.007898694835603237
0.0015331803588196635,0.0015331803588196635,0.012351183220744133,0.0010434531141072512,0.0010434531141072512,0.008534019812941551
0.0015938096912577748,0.0015938096912577748,0.012593028135597706,0.0010287597542628646,0.0010287597542628646,0.007628655061125755
0.0015303923282772303,0.0015303923282772303,0.0123780257999897,0.0010314610553905368,0.0010314610553905368,0.007304253056645393
0.0015682243974879384,0.0015682243974879384,0.01245816145092249,0.0010513218585401773,0.0010513218585401773,0.007616552524268627
0.0015453675296157598,0.0015453675296157598,0.012402655556797981,0.0010128451976925135,0.0010128451976925135,0.007282691076397896
0.0015623827930539846,0.0015623827930539846,0.012503374367952347,0.0010314184473827481,0.0010314184473827481,0.007366902660578489
0.0015268247807398438,0.0015268247807398438,0.012387355789542198,0.0010222255950793624,0.0010222255950793624,0.007325736340135336
0.0015502475434914231,0.0015502475434914231,0.012366107665002346,0.00102908443659544,0.00102908443659544,0.007352926768362522
0.0015238906489685178,0.0015238906489685178,0.012330783531069756,0.001015746034681797,0.001015746034681797,0.00763471145182848
0.0015293677570298314,0.0015293677570298314,0.012352419085800648,0.0010532807791605592,0.0010532807791605592,0.007775428239256144
0.0015323167899623513,0.0015323167899623513,0.012401938438415527,0.0010225808946415782,0.0010225808946415782,0.008372454904019833
0.001503841718658805,0.001503841718658805,0.01223856769502163,0.0010465173982083797,0.0010465173982083797,0.008466685190796852
0.0015100091695785522,0.0015100091695785522,0.012252836488187313,0.0010263381991535425,0.0010263381991535425,0.007121926173567772
0.0015328237786889076,0.0015328237786889076,0.012384090572595596,0.0010342263849452138,0.0010342263849452138,0.007453273516148329
0.0015049190260469913,0.0015049190260469913,0.012239677831530571,0.0010286348406225443,0.0010286348406225443,0.0072349198162555695
0.0015037206467241049,0.0015037206467241049,0.012323456816375256,0.001021052710711956,0.001021052710711956,0.00769477803260088
0.0015067521017044783,0.0015067521017044783,0.012257784605026245,0.001035490189678967,0.001035490189678967,0.007585804909467697
0.0014963984722271562,0.0014963984722271562,0.012321819551289082,0.0010355999693274498,0.0010355999693274498,0.007802392356097698
0.001510628848336637,0.001510628848336637,0.012310764752328396,0.0010351588716730475,0.0010351588716730475,0.008145839907228947
0.001488738227635622,0.001488738227635622,0.012272554449737072,0.001007857732474804,0.001007857732474804,0.007579377386718988
0.0015105737838894129,0.0015105737838894129,0.012332555837929249,0.0010375009151175618,0.0010375009151175618,0.007504983339458704
0.0014419140061363578,0.0014419140061363578,0.012065771967172623,0.001014485489577055,0.001014485489577055,0.007769422139972448
