loss,mse,val_loss,val_mse
1.091973066329956,1.091973066329956,0.5442283749580383,0.5442283749580383
1.0915039777755737,1.0915039777755737,0.5441362261772156,0.5441362261772156
1.0913397073745728,1.0913397073745728,0.543938934803009,0.543938934803009
1.0910077095031738,1.0910077095031738,0.5429420471191406,0.5429420471191406
1.091088891029358,1.091088891029358,0.5428368449211121,0.5428368449211121
1.0908795595169067,1.0908795595169067,0.5421805381774902,0.5421805381774902
1.0907570123672485,1.0907570123672485,0.5428113341331482,0.5428113341331482
1.0906823873519897,1.0906823873519897,0.5422816276550293,0.5422816276550293
1.0904947519302368,1.0904947519302368,0.5416622757911682,0.5416622757911682
1.0901931524276733,1.0901931524276733,0.5416727662086487,0.5416727662086487
1.0900155305862427,1.0900155305862427,0.541300356388092,0.541300356388092
1.0900421142578125,1.0900421142578125,0.5413063168525696,0.5413063168525696
1.0895717144012451,1.0895717144012451,0.5415371060371399,0.5415371060371399
1.089049220085144,1.089049220085144,0.5420510768890381,0.5420510768890381
1.0881378650665283,1.0881378650665283,0.5417075753211975,0.5417075753211975
1.087475299835205,1.087475299835205,0.5422502756118774,0.5422502756118774
1.0861399173736572,1.0861399173736572,0.5420941114425659,0.5420941114425659
1.0856797695159912,1.0856797695159912,0.5423206090927124,0.5423206090927124
1.085162878036499,1.085162878036499,0.5423274040222168,0.5423274040222168
1.0842784643173218,1.0842784643173218,0.5435206294059753,0.5435206294059753
1.0826700925827026,1.0826700925827026,0.5444612503051758,0.5444612503051758
1.0810819864273071,1.0810819864273071,0.5427839159965515,0.5427839159965515
1.079324722290039,1.079324722290039,0.5436111092567444,0.5436111092567444
1.0765873193740845,1.0765873193740845,0.5444943904876709,0.5444943904876709
1.0747151374816895,1.0747151374816895,0.5466775894165039,0.5466775894165039
1.0727593898773193,1.0727593898773193,0.5450512170791626,0.5450512170791626
1.0699403285980225,1.0699403285980225,0.5455540418624878,0.5455540418624878
1.0674735307693481,1.0674735307693481,0.5469653010368347,0.5469653010368347
1.0651198625564575,1.0651198625564575,0.549027681350708,0.549027681350708
1.0632189512252808,1.0632189512252808,0.5451353788375854,0.5451353788375854
1.0592536926269531,1.0592536926269531,0.5480088591575623,0.5480088591575623
1.0570012331008911,1.0570012331008911,0.5492111444473267,0.5492111444473267
1.0567142963409424,1.0567142963409424,0.5469877123832703,0.5469877123832703
1.0533472299575806,1.0533472299575806,0.5514435768127441,0.5514435768127441
1.0505995750427246,1.0505995750427246,0.5507808327674866,0.5507808327674866
1.0493052005767822,1.0493052005767822,0.5520235896110535,0.5520235896110535
1.0496022701263428,1.0496022701263428,0.5490265488624573,0.5490265488624573
1.0450818538665771,1.0450818538665771,0.5491714477539062,0.5491714477539062
1.0440090894699097,1.0440090894699097,0.5524319410324097,0.5524319410324097
1.040847659111023,1.040847659111023,0.5528366565704346,0.5528366565704346
1.038983702659607,1.038983702659607,0.555950403213501,0.555950403213501
1.0370360612869263,1.0370360612869263,0.5514288544654846,0.5514288544654846
1.0349321365356445,1.0349321365356445,0.5546756982803345,0.5546756982803345
1.0330709218978882,1.0330709218978882,0.5533041954040527,0.5533041954040527
1.033872365951538,1.033872365951538,0.5528202056884766,0.5528202056884766
1.0320661067962646,1.0320661067962646,0.5547962784767151,0.5547962784767151
1.0283974409103394,1.0283974409103394,0.5552184581756592,0.5552184581756592
1.0290297269821167,1.0290297269821167,0.5585305094718933,0.5585305094718933
1.0261492729187012,1.0261492729187012,0.5568962097167969,0.5568962097167969
1.0233409404754639,1.0233409404754639,0.5549667477607727,0.5549667477607727
1.023151159286499,1.023151159286499,0.5582801699638367,0.5582801699638367
1.022318959236145,1.022318959236145,0.557801365852356,0.557801365852356
1.0166499614715576,1.0166499614715576,0.5542441010475159,0.5542441010475159
1.0159856081008911,1.0159856081008911,0.5618384480476379,0.5618384480476379
1.0150623321533203,1.0150623321533203,0.5573589205741882,0.5573589205741882
1.0122736692428589,1.0122736692428589,0.5594213604927063,0.5594213604927063
1.0121601819992065,1.0121601819992065,0.5566996335983276,0.5566996335983276
1.0066665410995483,1.0066665410995483,0.5580006837844849,0.5580006837844849
1.0044993162155151,1.0044993162155151,0.5637304782867432,0.5637304782867432
1.0052200555801392,1.0052200555801392,0.5546526908874512,0.5546526908874512
1.003604531288147,1.003604531288147,0.5575037002563477,0.5575037002563477
1.0022273063659668,1.0022273063659668,0.556860089302063,0.556860089302063
0.9958676099777222,0.9958676099777222,0.5555379986763,0.5555379986763
0.9957109689712524,0.9957109689712524,0.5578117370605469,0.5578117370605469
0.9919698238372803,0.9919698238372803,0.5597078204154968,0.5597078204154968
0.9934133887290955,0.9934133887290955,0.5570967197418213,0.5570967197418213
0.9877738952636719,0.9877738952636719,0.5590779185295105,0.5590779185295105
0.9860561490058899,0.9860561490058899,0.5606080889701843,0.5606080889701843
0.9799919128417969,0.9799919128417969,0.5617455840110779,0.5617455840110779
0.9824845790863037,0.9824845790863037,0.5627442598342896,0.5627442598342896
0.9801061153411865,0.9801061153411865,0.5595860481262207,0.5595860481262207
0.9789325594902039,0.9789325594902039,0.5651990175247192,0.5651990175247192
0.9726252555847168,0.9726252555847168,0.5613046884536743,0.5613046884536743
0.9704510569572449,0.9704510569572449,0.5629115700721741,0.5629115700721741
0.9682834148406982,0.9682834148406982,0.5662973523139954,0.5662973523139954
0.9660195112228394,0.9660195112228394,0.5663391947746277,0.5663391947746277
0.9628258347511292,0.9628258347511292,0.5704695582389832,0.5704695582389832
0.9587787389755249,0.9587787389755249,0.5660054683685303,0.5660054683685303
0.9576824903488159,0.9576824903488159,0.5769444704055786,0.5769444704055786
0.9589055180549622,0.9589055180549622,0.5663203597068787,0.5663203597068787
0.9532748460769653,0.9532748460769653,0.5647397637367249,0.5647397637367249
0.9530777931213379,0.9530777931213379,0.5676157474517822,0.5676157474517822
0.9497030973434448,0.9497030973434448,0.5696466565132141,0.5696466565132141
0.9464777112007141,0.9464777112007141,0.5708782076835632,0.5708782076835632
0.9465668201446533,0.9465668201446533,0.5690606236457825,0.5690606236457825
0.9439592957496643,0.9439592957496643,0.5683953166007996,0.5683953166007996
0.9411604404449463,0.9411604404449463,0.5714445114135742,0.5714445114135742
0.9413154125213623,0.9413154125213623,0.5707179307937622,0.5707179307937622
0.9328591823577881,0.9328591823577881,0.5789511203765869,0.5789511203765869
0.9332377314567566,0.9332377314567566,0.5758886933326721,0.5758886933326721
0.9283872842788696,0.9283872842788696,0.5743304491043091,0.5743304491043091
0.9249439239501953,0.9249439239501953,0.5699272155761719,0.5699272155761719
0.9307470321655273,0.9307470321655273,0.5780568718910217,0.5780568718910217
0.9229617714881897,0.9229617714881897,0.5810523629188538,0.5810523629188538
0.9222559928894043,0.9222559928894043,0.5757130980491638,0.5757130980491638
0.9260990619659424,0.9260990619659424,0.5822623372077942,0.5822623372077942
0.9160972833633423,0.9160972833633423,0.5772890448570251,0.5772890448570251
0.9198033809661865,0.9198033809661865,0.5853543877601624,0.5853543877601624
0.9159310460090637,0.9159310460090637,0.5762581825256348,0.5762581825256348
