loss,mse,val_loss,val_mse
1.0495232343673706,1.0495232343673706,0.5036999583244324,0.5036999583244324
1.0013949871063232,1.0013949871063232,0.465646892786026,0.465646892786026
0.9496222138404846,0.9496222138404846,0.44468963146209717,0.44468963146209717
0.9231938719749451,0.9231938719749451,0.43669840693473816,0.43669840693473816
0.9103972911834717,0.9103972911834717,0.43063899874687195,0.43063899874687195
0.9043008685112,0.9043008685112,0.429927796125412,0.429927796125412
0.9023874402046204,0.9023874402046204,0.4276135265827179,0.4276135265827179
0.8980535864830017,0.8980535864830017,0.4275495111942291,0.4275495111942291
0.8941171169281006,0.8941171169281006,0.4265543818473816,0.4265543818473816
0.8893612027168274,0.8893612027168274,0.4238634705543518,0.4238634705543518
0.889807403087616,0.889807403087616,0.4233446419239044,0.4233446419239044
0.8901003003120422,0.8901003003120422,0.42698100209236145,0.42698100209236145
0.881289541721344,0.881289541721344,0.42612990736961365,0.42612990736961365
0.886579155921936,0.886579155921936,0.4260239601135254,0.4260239601135254
0.8761988878250122,0.8761988878250122,0.4244418442249298,0.4244418442249298
0.873548150062561,0.873548150062561,0.42603203654289246,0.42603203654289246
0.8699116110801697,0.8699116110801697,0.4231607913970947,0.4231607913970947
0.8685080409049988,0.8685080409049988,0.42280372977256775,0.42280372977256775
0.8650709986686707,0.8650709986686707,0.42391806840896606,0.42391806840896606
0.8642258644104004,0.8642258644104004,0.42554208636283875,0.42554208636283875
0.8544996380805969,0.8544996380805969,0.42558467388153076,0.42558467388153076
0.8511316776275635,0.8511316776275635,0.4257528781890869,0.4257528781890869
0.8442407250404358,0.8442407250404358,0.42558497190475464,0.42558497190475464
0.844403862953186,0.844403862953186,0.423507422208786,0.423507422208786
0.8412491083145142,0.8412491083145142,0.424199640750885,0.424199640750885
0.8415110111236572,0.8415110111236572,0.42972683906555176,0.42972683906555176
0.835537314414978,0.835537314414978,0.4233596622943878,0.4233596622943878
0.8315060138702393,0.8315060138702393,0.42510896921157837,0.42510896921157837
0.8326712250709534,0.8326712250709534,0.42780256271362305,0.42780256271362305
0.8243919610977173,0.8243919610977173,0.42495298385620117,0.42495298385620117
0.8236274719238281,0.8236274719238281,0.43024566769599915,0.43024566769599915
0.8126029968261719,0.8126029968261719,0.42754894495010376,0.42754894495010376
0.8182380199432373,0.8182380199432373,0.4322574734687805,0.4322574734687805
0.8098208904266357,0.8098208904266357,0.4291054606437683,0.4291054606437683
0.8040748238563538,0.8040748238563538,0.4269372820854187,0.4269372820854187
0.798801839351654,0.798801839351654,0.425254762172699,0.425254762172699
0.7950916886329651,0.7950916886329651,0.4276687204837799,0.4276687204837799
0.7890805006027222,0.7890805006027222,0.4325053095817566,0.4325053095817566
0.7822136282920837,0.7822136282920837,0.43347519636154175,0.43347519636154175
0.7858067750930786,0.7858067750930786,0.43579787015914917,0.43579787015914917
0.7776740789413452,0.7776740789413452,0.426954448223114,0.426954448223114
0.7750874161720276,0.7750874161720276,0.4304462671279907,0.4304462671279907
0.7672169804573059,0.7672169804573059,0.4269016981124878,0.4269016981124878
0.769829273223877,0.769829273223877,0.42727991938591003,0.42727991938591003
0.7599406242370605,0.7599406242370605,0.4288465976715088,0.4288465976715088
0.7562560439109802,0.7562560439109802,0.4325926601886749,0.4325926601886749
0.7513911724090576,0.7513911724090576,0.43219316005706787,0.43219316005706787
