loss,mse,val_loss,val_mse
1.0919400453567505,1.0919400453567505,0.5452296733856201,0.5452296733856201
1.0918093919754028,1.0918093919754028,0.5451281666755676,0.5451281666755676
1.0919251441955566,1.0919251441955566,0.5451469421386719,0.5451469421386719
1.091748833656311,1.091748833656311,0.5451147556304932,0.5451147556304932
1.0916845798492432,1.0916845798492432,0.5452523231506348,0.5452523231506348
1.0917038917541504,1.0917038917541504,0.5450997948646545,0.5450997948646545
1.0916508436203003,1.0916508436203003,0.5450081825256348,0.5450081825256348
1.0918198823928833,1.0918198823928833,0.5450689792633057,0.5450689792633057
1.091644525527954,1.091644525527954,0.5449896454811096,0.5449896454811096
1.0916253328323364,1.0916253328323364,0.544823944568634,0.544823944568634
1.0916763544082642,1.0916763544082642,0.5446176528930664,0.5446176528930664
1.0915405750274658,1.0915405750274658,0.5442008972167969,0.5442008972167969
1.0912845134735107,1.0912845134735107,0.543682873249054,0.543682873249054
1.09088933467865,1.09088933467865,0.5423145294189453,0.5423145294189453
1.0903551578521729,1.0903551578521729,0.5432302355766296,0.5432302355766296
1.0907641649246216,1.0907641649246216,0.5427272319793701,0.5427272319793701
1.0901408195495605,1.0901408195495605,0.5416650176048279,0.5416650176048279
1.0900599956512451,1.0900599956512451,0.5412684679031372,0.5412684679031372
1.0896421670913696,1.0896421670913696,0.5408351421356201,0.5408351421356201
1.0903311967849731,1.0903311967849731,0.5420595407485962,0.5420595407485962
1.0897353887557983,1.0897353887557983,0.5413644909858704,0.5413644909858704
1.0893901586532593,1.0893901586532593,0.5414041876792908,0.5414041876792908
1.0885565280914307,1.0885565280914307,0.543631374835968,0.543631374835968
1.0881619453430176,1.0881619453430176,0.5420417785644531,0.5420417785644531
1.0870383977890015,1.0870383977890015,0.5426582098007202,0.5426582098007202
1.0855727195739746,1.0855727195739746,0.5424997210502625,0.5424997210502625
1.0863269567489624,1.0863269567489624,0.5429126620292664,0.5429126620292664
1.0822206735610962,1.0822206735610962,0.544600784778595,0.544600784778595
1.0804367065429688,1.0804367065429688,0.5437502264976501,0.5437502264976501
1.0790398120880127,1.0790398120880127,0.5446454882621765,0.5446454882621765
1.0747852325439453,1.0747852325439453,0.5449113249778748,0.5449113249778748
1.0702781677246094,1.0702781677246094,0.55556720495224,0.55556720495224
